nivel_territorial_codigo;nivel_territorial_nome;territorio_codigo;territorio_nome;ano_codigo;ano_nome;variavel_codigo;variavel_nome;unidade;valor
N6;Município;2313104;Tabuleiro do Norte - CE;2016;2016;498;Valor adicionado bruto a preços correntes total;Mil Reais;258763
N6;Município;2313104;Tabuleiro do Norte - CE;2017;2017;498;Valor adicionado bruto a preços correntes total;Mil Reais;301432
N6;Município;2313104;Tabuleiro do Norte - CE;2018;2018;498;Valor adicionado bruto a preços correntes total;Mil Reais;294776
N6;Município;2313104;Tabuleiro do Norte - CE;2019;2019;498;Valor adicionado bruto a preços correntes total;Mil Reais;338162
N6;Município;2313104;Tabuleiro do Norte - CE;2020;2020;498;Valor adicionado bruto a preços correntes total;Mil Reais;347791
N6;Município;2313104;Tabuleiro do Norte - CE;2021;2021;498;Valor adicionado bruto a preços correntes total;Mil Reais;412162
N6;Município;2313104;Tabuleiro do Norte - CE;2022;2022;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313104;Tabuleiro do Norte - CE;2023;2023;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313203;Tamboril - CE;2003;2003;498;Valor adicionado bruto a preços correntes total;Mil Reais;49857
N6;Município;2313203;Tamboril - CE;2004;2004;498;Valor adicionado bruto a preços correntes total;Mil Reais;47510
N6;Município;2313203;Tamboril - CE;2005;2005;498;Valor adicionado bruto a preços correntes total;Mil Reais;53041
N6;Município;2313203;Tamboril - CE;2006;2006;498;Valor adicionado bruto a preços correntes total;Mil Reais;65522
N6;Município;2313203;Tamboril - CE;2007;2007;498;Valor adicionado bruto a preços correntes total;Mil Reais;67128
N6;Município;2313203;Tamboril - CE;2008;2008;498;Valor adicionado bruto a preços correntes total;Mil Reais;89373
N6;Município;2313203;Tamboril - CE;2009;2009;498;Valor adicionado bruto a preços correntes total;Mil Reais;88757
N6;Município;2313203;Tamboril - CE;2010;2010;498;Valor adicionado bruto a preços correntes total;Mil Reais;94102
N6;Município;2313203;Tamboril - CE;2011;2011;498;Valor adicionado bruto a preços correntes total;Mil Reais;120683
N6;Município;2313203;Tamboril - CE;2012;2012;498;Valor adicionado bruto a preços correntes total;Mil Reais;110511
N6;Município;2313203;Tamboril - CE;2013;2013;498;Valor adicionado bruto a preços correntes total;Mil Reais;121740
N6;Município;2313203;Tamboril - CE;2014;2014;498;Valor adicionado bruto a preços correntes total;Mil Reais;150613
N6;Município;2313203;Tamboril - CE;2015;2015;498;Valor adicionado bruto a preços correntes total;Mil Reais;158095
N6;Município;2313203;Tamboril - CE;2016;2016;498;Valor adicionado bruto a preços correntes total;Mil Reais;187258
N6;Município;2313203;Tamboril - CE;2017;2017;498;Valor adicionado bruto a preços correntes total;Mil Reais;193272
N6;Município;2313203;Tamboril - CE;2018;2018;498;Valor adicionado bruto a preços correntes total;Mil Reais;204630
N6;Município;2313203;Tamboril - CE;2019;2019;498;Valor adicionado bruto a preços correntes total;Mil Reais;230978
N6;Município;2313203;Tamboril - CE;2020;2020;498;Valor adicionado bruto a preços correntes total;Mil Reais;252681
N6;Município;2313203;Tamboril - CE;2021;2021;498;Valor adicionado bruto a preços correntes total;Mil Reais;271489
N6;Município;2313203;Tamboril - CE;2022;2022;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313203;Tamboril - CE;2023;2023;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313252;Tarrafas - CE;2003;2003;498;Valor adicionado bruto a preços correntes total;Mil Reais;18011
N6;Município;2313252;Tarrafas - CE;2004;2004;498;Valor adicionado bruto a preços correntes total;Mil Reais;15538
N6;Município;2313252;Tarrafas - CE;2005;2005;498;Valor adicionado bruto a preços correntes total;Mil Reais;16277
N6;Município;2313252;Tarrafas - CE;2006;2006;498;Valor adicionado bruto a preços correntes total;Mil Reais;21532
N6;Município;2313252;Tarrafas - CE;2007;2007;498;Valor adicionado bruto a preços correntes total;Mil Reais;23569
N6;Município;2313252;Tarrafas - CE;2008;2008;498;Valor adicionado bruto a preços correntes total;Mil Reais;29859
N6;Município;2313252;Tarrafas - CE;2009;2009;498;Valor adicionado bruto a preços correntes total;Mil Reais;30055
N6;Município;2313252;Tarrafas - CE;2010;2010;498;Valor adicionado bruto a preços correntes total;Mil Reais;31354
N6;Município;2313252;Tarrafas - CE;2011;2011;498;Valor adicionado bruto a preços correntes total;Mil Reais;45350
N6;Município;2313252;Tarrafas - CE;2012;2012;498;Valor adicionado bruto a preços correntes total;Mil Reais;41527
N6;Município;2313252;Tarrafas - CE;2013;2013;498;Valor adicionado bruto a preços correntes total;Mil Reais;47057
N6;Município;2313252;Tarrafas - CE;2014;2014;498;Valor adicionado bruto a preços correntes total;Mil Reais;59842
N6;Município;2313252;Tarrafas - CE;2015;2015;498;Valor adicionado bruto a preços correntes total;Mil Reais;53741
N6;Município;2313252;Tarrafas - CE;2016;2016;498;Valor adicionado bruto a preços correntes total;Mil Reais;51703
N6;Município;2313252;Tarrafas - CE;2017;2017;498;Valor adicionado bruto a preços correntes total;Mil Reais;69465
N6;Município;2313252;Tarrafas - CE;2018;2018;498;Valor adicionado bruto a preços correntes total;Mil Reais;60189
N6;Município;2313252;Tarrafas - CE;2019;2019;498;Valor adicionado bruto a preços correntes total;Mil Reais;66273
N6;Município;2313252;Tarrafas - CE;2020;2020;498;Valor adicionado bruto a preços correntes total;Mil Reais;86992
N6;Município;2313252;Tarrafas - CE;2021;2021;498;Valor adicionado bruto a preços correntes total;Mil Reais;82896
N6;Município;2313252;Tarrafas - CE;2022;2022;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313252;Tarrafas - CE;2023;2023;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313302;Tauá - CE;2003;2003;498;Valor adicionado bruto a preços correntes total;Mil Reais;124486
N6;Município;2313302;Tauá - CE;2004;2004;498;Valor adicionado bruto a preços correntes total;Mil Reais;130295
N6;Município;2313302;Tauá - CE;2005;2005;498;Valor adicionado bruto a preços correntes total;Mil Reais;150178
N6;Município;2313302;Tauá - CE;2006;2006;498;Valor adicionado bruto a preços correntes total;Mil Reais;171462
N6;Município;2313302;Tauá - CE;2007;2007;498;Valor adicionado bruto a preços correntes total;Mil Reais;179928
N6;Município;2313302;Tauá - CE;2008;2008;498;Valor adicionado bruto a preços correntes total;Mil Reais;220498
N6;Município;2313302;Tauá - CE;2009;2009;498;Valor adicionado bruto a preços correntes total;Mil Reais;224087
N6;Município;2313302;Tauá - CE;2010;2010;498;Valor adicionado bruto a preços correntes total;Mil Reais;253440
N6;Município;2313302;Tauá - CE;2011;2011;498;Valor adicionado bruto a preços correntes total;Mil Reais;321688
N6;Município;2313302;Tauá - CE;2012;2012;498;Valor adicionado bruto a preços correntes total;Mil Reais;310166
N6;Município;2313302;Tauá - CE;2013;2013;498;Valor adicionado bruto a preços correntes total;Mil Reais;359635
N6;Município;2313302;Tauá - CE;2014;2014;498;Valor adicionado bruto a preços correntes total;Mil Reais;456658
N6;Município;2313302;Tauá - CE;2015;2015;498;Valor adicionado bruto a preços correntes total;Mil Reais;461278
N6;Município;2313302;Tauá - CE;2016;2016;498;Valor adicionado bruto a preços correntes total;Mil Reais;477293
N6;Município;2313302;Tauá - CE;2017;2017;498;Valor adicionado bruto a preços correntes total;Mil Reais;552739
N6;Município;2313302;Tauá - CE;2018;2018;498;Valor adicionado bruto a preços correntes total;Mil Reais;561230
N6;Município;2313302;Tauá - CE;2019;2019;498;Valor adicionado bruto a preços correntes total;Mil Reais;610886
N6;Município;2313302;Tauá - CE;2020;2020;498;Valor adicionado bruto a preços correntes total;Mil Reais;639986
N6;Município;2313302;Tauá - CE;2021;2021;498;Valor adicionado bruto a preços correntes total;Mil Reais;657114
N6;Município;2313302;Tauá - CE;2022;2022;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313302;Tauá - CE;2023;2023;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313351;Tejuçuoca - CE;2003;2003;498;Valor adicionado bruto a preços correntes total;Mil Reais;19534
N6;Município;2313351;Tejuçuoca - CE;2004;2004;498;Valor adicionado bruto a preços correntes total;Mil Reais;20521
N6;Município;2313351;Tejuçuoca - CE;2005;2005;498;Valor adicionado bruto a preços correntes total;Mil Reais;26284
N6;Município;2313351;Tejuçuoca - CE;2006;2006;498;Valor adicionado bruto a preços correntes total;Mil Reais;30124
N6;Município;2313351;Tejuçuoca - CE;2007;2007;498;Valor adicionado bruto a preços correntes total;Mil Reais;33235
N6;Município;2313351;Tejuçuoca - CE;2008;2008;498;Valor adicionado bruto a preços correntes total;Mil Reais;39778
N6;Município;2313351;Tejuçuoca - CE;2009;2009;498;Valor adicionado bruto a preços correntes total;Mil Reais;43211
N6;Município;2313351;Tejuçuoca - CE;2010;2010;498;Valor adicionado bruto a preços correntes total;Mil Reais;50028
N6;Município;2313351;Tejuçuoca - CE;2011;2011;498;Valor adicionado bruto a preços correntes total;Mil Reais;60318
N6;Município;2313351;Tejuçuoca - CE;2012;2012;498;Valor adicionado bruto a preços correntes total;Mil Reais;63691
N6;Município;2313351;Tejuçuoca - CE;2013;2013;498;Valor adicionado bruto a preços correntes total;Mil Reais;70972
N6;Município;2313351;Tejuçuoca - CE;2014;2014;498;Valor adicionado bruto a preços correntes total;Mil Reais;84824
N6;Município;2313351;Tejuçuoca - CE;2015;2015;498;Valor adicionado bruto a preços correntes total;Mil Reais;95272
N6;Município;2313351;Tejuçuoca - CE;2016;2016;498;Valor adicionado bruto a preços correntes total;Mil Reais;105363
N6;Município;2313351;Tejuçuoca - CE;2017;2017;498;Valor adicionado bruto a preços correntes total;Mil Reais;106056
N6;Município;2313351;Tejuçuoca - CE;2018;2018;498;Valor adicionado bruto a preços correntes total;Mil Reais;104417
N6;Município;2313351;Tejuçuoca - CE;2019;2019;498;Valor adicionado bruto a preços correntes total;Mil Reais;127447
N6;Município;2313351;Tejuçuoca - CE;2020;2020;498;Valor adicionado bruto a preços correntes total;Mil Reais;129735
N6;Município;2313351;Tejuçuoca - CE;2021;2021;498;Valor adicionado bruto a preços correntes total;Mil Reais;131361
N6;Município;2313351;Tejuçuoca - CE;2022;2022;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313351;Tejuçuoca - CE;2023;2023;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313401;Tianguá - CE;2003;2003;498;Valor adicionado bruto a preços correntes total;Mil Reais;179455
N6;Município;2313401;Tianguá - CE;2004;2004;498;Valor adicionado bruto a preços correntes total;Mil Reais;196491
N6;Município;2313401;Tianguá - CE;2005;2005;498;Valor adicionado bruto a preços correntes total;Mil Reais;220061
N6;Município;2313401;Tianguá - CE;2006;2006;498;Valor adicionado bruto a preços correntes total;Mil Reais;254549
N6;Município;2313401;Tianguá - CE;2007;2007;498;Valor adicionado bruto a preços correntes total;Mil Reais;260036
N6;Município;2313401;Tianguá - CE;2008;2008;498;Valor adicionado bruto a preços correntes total;Mil Reais;322908
N6;Município;2313401;Tianguá - CE;2009;2009;498;Valor adicionado bruto a preços correntes total;Mil Reais;325338
N6;Município;2313401;Tianguá - CE;2010;2010;498;Valor adicionado bruto a preços correntes total;Mil Reais;411562
N6;Município;2313401;Tianguá - CE;2011;2011;498;Valor adicionado bruto a preços correntes total;Mil Reais;470747
N6;Município;2313401;Tianguá - CE;2012;2012;498;Valor adicionado bruto a preços correntes total;Mil Reais;471970
N6;Município;2313401;Tianguá - CE;2013;2013;498;Valor adicionado bruto a preços correntes total;Mil Reais;598067
N6;Município;2313401;Tianguá - CE;2014;2014;498;Valor adicionado bruto a preços correntes total;Mil Reais;748013
N6;Município;2313401;Tianguá - CE;2015;2015;498;Valor adicionado bruto a preços correntes total;Mil Reais;767891
N6;Município;2313401;Tianguá - CE;2016;2016;498;Valor adicionado bruto a preços correntes total;Mil Reais;919421
N6;Município;2313401;Tianguá - CE;2017;2017;498;Valor adicionado bruto a preços correntes total;Mil Reais;1116996
N6;Município;2313401;Tianguá - CE;2018;2018;498;Valor adicionado bruto a preços correntes total;Mil Reais;1149420
N6;Município;2313401;Tianguá - CE;2019;2019;498;Valor adicionado bruto a preços correntes total;Mil Reais;1308960
N6;Município;2313401;Tianguá - CE;2020;2020;498;Valor adicionado bruto a preços correntes total;Mil Reais;1447604
N6;Município;2313401;Tianguá - CE;2021;2021;498;Valor adicionado bruto a preços correntes total;Mil Reais;1526446
N6;Município;2313401;Tianguá - CE;2022;2022;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313401;Tianguá - CE;2023;2023;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313500;Trairi - CE;2003;2003;498;Valor adicionado bruto a preços correntes total;Mil Reais;123184
N6;Município;2313500;Trairi - CE;2004;2004;498;Valor adicionado bruto a preços correntes total;Mil Reais;157015
N6;Município;2313500;Trairi - CE;2005;2005;498;Valor adicionado bruto a preços correntes total;Mil Reais;172758
N6;Município;2313500;Trairi - CE;2006;2006;498;Valor adicionado bruto a preços correntes total;Mil Reais;205311
N6;Município;2313500;Trairi - CE;2007;2007;498;Valor adicionado bruto a preços correntes total;Mil Reais;207680
N6;Município;2313500;Trairi - CE;2008;2008;498;Valor adicionado bruto a preços correntes total;Mil Reais;248000
N6;Município;2313500;Trairi - CE;2009;2009;498;Valor adicionado bruto a preços correntes total;Mil Reais;211933
N6;Município;2313500;Trairi - CE;2010;2010;498;Valor adicionado bruto a preços correntes total;Mil Reais;254811
N6;Município;2313500;Trairi - CE;2011;2011;498;Valor adicionado bruto a preços correntes total;Mil Reais;299755
N6;Município;2313500;Trairi - CE;2012;2012;498;Valor adicionado bruto a preços correntes total;Mil Reais;318836
N6;Município;2313500;Trairi - CE;2013;2013;498;Valor adicionado bruto a preços correntes total;Mil Reais;436628
N6;Município;2313500;Trairi - CE;2014;2014;498;Valor adicionado bruto a preços correntes total;Mil Reais;568111
N6;Município;2313500;Trairi - CE;2015;2015;498;Valor adicionado bruto a preços correntes total;Mil Reais;542661
N6;Município;2313500;Trairi - CE;2016;2016;498;Valor adicionado bruto a preços correntes total;Mil Reais;609783
N6;Município;2313500;Trairi - CE;2017;2017;498;Valor adicionado bruto a preços correntes total;Mil Reais;621765
N6;Município;2313500;Trairi - CE;2018;2018;498;Valor adicionado bruto a preços correntes total;Mil Reais;800277
N6;Município;2313500;Trairi - CE;2019;2019;498;Valor adicionado bruto a preços correntes total;Mil Reais;743071
N6;Município;2313500;Trairi - CE;2020;2020;498;Valor adicionado bruto a preços correntes total;Mil Reais;767815
N6;Município;2313500;Trairi - CE;2021;2021;498;Valor adicionado bruto a preços correntes total;Mil Reais;1039052
N6;Município;2313500;Trairi - CE;2022;2022;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313500;Trairi - CE;2023;2023;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313559;Tururu - CE;2003;2003;498;Valor adicionado bruto a preços correntes total;Mil Reais;17642
N6;Município;2313559;Tururu - CE;2004;2004;498;Valor adicionado bruto a preços correntes total;Mil Reais;20529
N6;Município;2313559;Tururu - CE;2005;2005;498;Valor adicionado bruto a preços correntes total;Mil Reais;23777
N6;Município;2313559;Tururu - CE;2006;2006;498;Valor adicionado bruto a preços correntes total;Mil Reais;26437
N6;Município;2313559;Tururu - CE;2007;2007;498;Valor adicionado bruto a preços correntes total;Mil Reais;27763
N6;Município;2313559;Tururu - CE;2008;2008;498;Valor adicionado bruto a preços correntes total;Mil Reais;36140
N6;Município;2313559;Tururu - CE;2009;2009;498;Valor adicionado bruto a preços correntes total;Mil Reais;38508
N6;Município;2313559;Tururu - CE;2010;2010;498;Valor adicionado bruto a preços correntes total;Mil Reais;46265
N6;Município;2313559;Tururu - CE;2011;2011;498;Valor adicionado bruto a preços correntes total;Mil Reais;49494
N6;Município;2313559;Tururu - CE;2012;2012;498;Valor adicionado bruto a preços correntes total;Mil Reais;57459
N6;Município;2313559;Tururu - CE;2013;2013;498;Valor adicionado bruto a preços correntes total;Mil Reais;65760
N6;Município;2313559;Tururu - CE;2014;2014;498;Valor adicionado bruto a preços correntes total;Mil Reais;81581
N6;Município;2313559;Tururu - CE;2015;2015;498;Valor adicionado bruto a preços correntes total;Mil Reais;87234
N6;Município;2313559;Tururu - CE;2016;2016;498;Valor adicionado bruto a preços correntes total;Mil Reais;92443
N6;Município;2313559;Tururu - CE;2017;2017;498;Valor adicionado bruto a preços correntes total;Mil Reais;97663
N6;Município;2313559;Tururu - CE;2018;2018;498;Valor adicionado bruto a preços correntes total;Mil Reais;102519
N6;Município;2313559;Tururu - CE;2019;2019;498;Valor adicionado bruto a preços correntes total;Mil Reais;111815
N6;Município;2313559;Tururu - CE;2020;2020;498;Valor adicionado bruto a preços correntes total;Mil Reais;118493
N6;Município;2313559;Tururu - CE;2021;2021;498;Valor adicionado bruto a preços correntes total;Mil Reais;133136
N6;Município;2313559;Tururu - CE;2022;2022;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313559;Tururu - CE;2023;2023;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313609;Ubajara - CE;2003;2003;498;Valor adicionado bruto a preços correntes total;Mil Reais;78759
N6;Município;2313609;Ubajara - CE;2004;2004;498;Valor adicionado bruto a preços correntes total;Mil Reais;92995
N6;Município;2313609;Ubajara - CE;2005;2005;498;Valor adicionado bruto a preços correntes total;Mil Reais;103187
N6;Município;2313609;Ubajara - CE;2006;2006;498;Valor adicionado bruto a preços correntes total;Mil Reais;116724
N6;Município;2313609;Ubajara - CE;2007;2007;498;Valor adicionado bruto a preços correntes total;Mil Reais;133863
N6;Município;2313609;Ubajara - CE;2008;2008;498;Valor adicionado bruto a preços correntes total;Mil Reais;161861
N6;Município;2313609;Ubajara - CE;2009;2009;498;Valor adicionado bruto a preços correntes total;Mil Reais;163576
N6;Município;2313609;Ubajara - CE;2010;2010;498;Valor adicionado bruto a preços correntes total;Mil Reais;187399
N6;Município;2313609;Ubajara - CE;2011;2011;498;Valor adicionado bruto a preços correntes total;Mil Reais;214481
N6;Município;2313609;Ubajara - CE;2012;2012;498;Valor adicionado bruto a preços correntes total;Mil Reais;219376
N6;Município;2313609;Ubajara - CE;2013;2013;498;Valor adicionado bruto a preços correntes total;Mil Reais;260957
N6;Município;2313609;Ubajara - CE;2014;2014;498;Valor adicionado bruto a preços correntes total;Mil Reais;285413
N6;Município;2313609;Ubajara - CE;2015;2015;498;Valor adicionado bruto a preços correntes total;Mil Reais;309361
N6;Município;2313609;Ubajara - CE;2016;2016;498;Valor adicionado bruto a preços correntes total;Mil Reais;368289
N6;Município;2313609;Ubajara - CE;2017;2017;498;Valor adicionado bruto a preços correntes total;Mil Reais;470767
N6;Município;2313609;Ubajara - CE;2018;2018;498;Valor adicionado bruto a preços correntes total;Mil Reais;539023
N6;Município;2313609;Ubajara - CE;2019;2019;498;Valor adicionado bruto a preços correntes total;Mil Reais;539890
N6;Município;2313609;Ubajara - CE;2020;2020;498;Valor adicionado bruto a preços correntes total;Mil Reais;587374
N6;Município;2313609;Ubajara - CE;2021;2021;498;Valor adicionado bruto a preços correntes total;Mil Reais;599428
N6;Município;2313609;Ubajara - CE;2022;2022;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313609;Ubajara - CE;2023;2023;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313708;Umari - CE;2003;2003;498;Valor adicionado bruto a preços correntes total;Mil Reais;12255
N6;Município;2313708;Umari - CE;2004;2004;498;Valor adicionado bruto a preços correntes total;Mil Reais;12471
N6;Município;2313708;Umari - CE;2005;2005;498;Valor adicionado bruto a preços correntes total;Mil Reais;13751
N6;Município;2313708;Umari - CE;2006;2006;498;Valor adicionado bruto a preços correntes total;Mil Reais;18208
N6;Município;2313708;Umari - CE;2007;2007;498;Valor adicionado bruto a preços correntes total;Mil Reais;18060
N6;Município;2313708;Umari - CE;2008;2008;498;Valor adicionado bruto a preços correntes total;Mil Reais;22311
N6;Município;2313708;Umari - CE;2009;2009;498;Valor adicionado bruto a preços correntes total;Mil Reais;23468
N6;Município;2313708;Umari - CE;2010;2010;498;Valor adicionado bruto a preços correntes total;Mil Reais;26122
N6;Município;2313708;Umari - CE;2011;2011;498;Valor adicionado bruto a preços correntes total;Mil Reais;30889
N6;Município;2313708;Umari - CE;2012;2012;498;Valor adicionado bruto a preços correntes total;Mil Reais;30736
N6;Município;2313708;Umari - CE;2013;2013;498;Valor adicionado bruto a preços correntes total;Mil Reais;35198
N6;Município;2313708;Umari - CE;2014;2014;498;Valor adicionado bruto a preços correntes total;Mil Reais;40205
N6;Município;2313708;Umari - CE;2015;2015;498;Valor adicionado bruto a preços correntes total;Mil Reais;41518
N6;Município;2313708;Umari - CE;2016;2016;498;Valor adicionado bruto a preços correntes total;Mil Reais;44836
N6;Município;2313708;Umari - CE;2017;2017;498;Valor adicionado bruto a preços correntes total;Mil Reais;47461
N6;Município;2313708;Umari - CE;2018;2018;498;Valor adicionado bruto a preços correntes total;Mil Reais;52239
N6;Município;2313708;Umari - CE;2019;2019;498;Valor adicionado bruto a preços correntes total;Mil Reais;54567
N6;Município;2313708;Umari - CE;2020;2020;498;Valor adicionado bruto a preços correntes total;Mil Reais;62656
N6;Município;2313708;Umari - CE;2021;2021;498;Valor adicionado bruto a preços correntes total;Mil Reais;67276
N6;Município;2313708;Umari - CE;2022;2022;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313708;Umari - CE;2023;2023;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313757;Umirim - CE;2003;2003;498;Valor adicionado bruto a preços correntes total;Mil Reais;26705
N6;Município;2313757;Umirim - CE;2004;2004;498;Valor adicionado bruto a preços correntes total;Mil Reais;29533
N6;Município;2313757;Umirim - CE;2005;2005;498;Valor adicionado bruto a preços correntes total;Mil Reais;32197
N6;Município;2313757;Umirim - CE;2006;2006;498;Valor adicionado bruto a preços correntes total;Mil Reais;36363
N6;Município;2313757;Umirim - CE;2007;2007;498;Valor adicionado bruto a preços correntes total;Mil Reais;41329
N6;Município;2313757;Umirim - CE;2008;2008;498;Valor adicionado bruto a preços correntes total;Mil Reais;50223
N6;Município;2313757;Umirim - CE;2009;2009;498;Valor adicionado bruto a preços correntes total;Mil Reais;53739
N6;Município;2313757;Umirim - CE;2010;2010;498;Valor adicionado bruto a preços correntes total;Mil Reais;61831
N6;Município;2313757;Umirim - CE;2011;2011;498;Valor adicionado bruto a preços correntes total;Mil Reais;76842
N6;Município;2313757;Umirim - CE;2012;2012;498;Valor adicionado bruto a preços correntes total;Mil Reais;75029
N6;Município;2313757;Umirim - CE;2013;2013;498;Valor adicionado bruto a preços correntes total;Mil Reais;85024
N6;Município;2313757;Umirim - CE;2014;2014;498;Valor adicionado bruto a preços correntes total;Mil Reais;98677
N6;Município;2313757;Umirim - CE;2015;2015;498;Valor adicionado bruto a preços correntes total;Mil Reais;105415
N6;Município;2313757;Umirim - CE;2016;2016;498;Valor adicionado bruto a preços correntes total;Mil Reais;116985
N6;Município;2313757;Umirim - CE;2017;2017;498;Valor adicionado bruto a preços correntes total;Mil Reais;132302
N6;Município;2313757;Umirim - CE;2018;2018;498;Valor adicionado bruto a preços correntes total;Mil Reais;148127
N6;Município;2313757;Umirim - CE;2019;2019;498;Valor adicionado bruto a preços correntes total;Mil Reais;149557
N6;Município;2313757;Umirim - CE;2020;2020;498;Valor adicionado bruto a preços correntes total;Mil Reais;151332
N6;Município;2313757;Umirim - CE;2021;2021;498;Valor adicionado bruto a preços correntes total;Mil Reais;160898
N6;Município;2313757;Umirim - CE;2022;2022;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313757;Umirim - CE;2023;2023;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313807;Uruburetama - CE;2003;2003;498;Valor adicionado bruto a preços correntes total;Mil Reais;58154
N6;Município;2313807;Uruburetama - CE;2004;2004;498;Valor adicionado bruto a preços correntes total;Mil Reais;103174
N6;Município;2313807;Uruburetama - CE;2005;2005;498;Valor adicionado bruto a preços correntes total;Mil Reais;101316
N6;Município;2313807;Uruburetama - CE;2006;2006;498;Valor adicionado bruto a preços correntes total;Mil Reais;107138
N6;Município;2313807;Uruburetama - CE;2007;2007;498;Valor adicionado bruto a preços correntes total;Mil Reais;104124
N6;Município;2313807;Uruburetama - CE;2008;2008;498;Valor adicionado bruto a preços correntes total;Mil Reais;132337
N6;Município;2313807;Uruburetama - CE;2009;2009;498;Valor adicionado bruto a preços correntes total;Mil Reais;134846
N6;Município;2313807;Uruburetama - CE;2010;2010;498;Valor adicionado bruto a preços correntes total;Mil Reais;174459
N6;Município;2313807;Uruburetama - CE;2011;2011;498;Valor adicionado bruto a preços correntes total;Mil Reais;185542
N6;Município;2313807;Uruburetama - CE;2012;2012;498;Valor adicionado bruto a preços correntes total;Mil Reais;217657
N6;Município;2313807;Uruburetama - CE;2013;2013;498;Valor adicionado bruto a preços correntes total;Mil Reais;214312
N6;Município;2313807;Uruburetama - CE;2014;2014;498;Valor adicionado bruto a preços correntes total;Mil Reais;251798
N6;Município;2313807;Uruburetama - CE;2015;2015;498;Valor adicionado bruto a preços correntes total;Mil Reais;266295
N6;Município;2313807;Uruburetama - CE;2016;2016;498;Valor adicionado bruto a preços correntes total;Mil Reais;358208
N6;Município;2313807;Uruburetama - CE;2017;2017;498;Valor adicionado bruto a preços correntes total;Mil Reais;433074
N6;Município;2313807;Uruburetama - CE;2018;2018;498;Valor adicionado bruto a preços correntes total;Mil Reais;335480
N6;Município;2313807;Uruburetama - CE;2019;2019;498;Valor adicionado bruto a preços correntes total;Mil Reais;277880
N6;Município;2313807;Uruburetama - CE;2020;2020;498;Valor adicionado bruto a preços correntes total;Mil Reais;260363
N6;Município;2313807;Uruburetama - CE;2021;2021;498;Valor adicionado bruto a preços correntes total;Mil Reais;284098
N6;Município;2313807;Uruburetama - CE;2022;2022;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313807;Uruburetama - CE;2023;2023;498;Valor adicionado bruto a preços correntes total;Mil Reais;...
N6;Município;2313906;Uruoca - CE;2003;2003;498;Valor adicionado bruto a preços correntes total;Mil Reais;17531
N6;Município;2313906;Uruoca - CE;2004;2004;498;Valor adicionado bruto a preços correntes total;Mil Reais;18993
N6;Município;2313906;Uruoca - CE;2005;2005;498;Valor adicionado bruto a preços correntes total;Mil Reais;22535
N6;Município;2313906;Uruoca - CE;2006;2006;498;Valor adicionado bruto a preços correntes total;Mil Reais;23814
N6;Município;2313906;Uruoca - CE;2007;2007;498;Valor adicionado bruto a preços correntes total;Mil Reais;28674
N6;Município;2313906;Uruoca - CE;2008;2008;498;Valor adicionado bruto a preços correntes total;Mil Reais;34831
N6;Município;2313906;Uruoca - CE;2009;2009;498;Valor adicionado bruto a preços correntes total;Mil Reais;38856
N6;Município;2313906;Uruoca - CE;2010;2010;498;Valor adicionado bruto a preços correntes total;Mil Reais;45396
N6;Município;2313906;Uruoca - CE;2011;2011;498;Valor adicionado bruto a preços correntes total;Mil Reais;53918
N6;Município;2313906;Uruoca - CE;2012;2012;498;Valor adicionado bruto a preços correntes total;Mil Reais;57277
N6;Município;2313906;Uruoca - CE;2013;2013;498;Valor adicionado bruto a preços correntes total;Mil Reais;63602
N6;Município;2313906;Uruoca - CE;2014;2014;498;Valor adicionado bruto a preços correntes total;Mil Reais;91480
N6;Município;2313906;Uruoca - CE;2015;2015;498;Valor adicionado bruto a preços correntes total;Mil Reais;113190
N6;Município;2313906;Uruoca - CE;2016;2016;498;Valor adicionado bruto a preços correntes total;Mil Reais;108317
