nivel_territorial_codigo;nivel_territorial_nome;territorio_codigo;territorio_nome;ano_codigo;ano_nome;variavel_codigo;variavel_nome;unidade;produto_codigo;produto_nome;valor
N6;Município;2300507;Alcântaras - CE;2014;2014;215;Valor da produção;Mil Reais;40122;Milho (em grão);62
N6;Município;2300507;Alcântaras - CE;2015;2015;215;Valor da produção;Mil Reais;40122;Milho (em grão);76
N6;Município;2300507;Alcântaras - CE;2016;2016;215;Valor da produção;Mil Reais;40122;Milho (em grão);152
N6;Município;2300507;Alcântaras - CE;2017;2017;215;Valor da produção;Mil Reais;40122;Milho (em grão);271
N6;Município;2300507;Alcântaras - CE;2018;2018;215;Valor da produção;Mil Reais;40122;Milho (em grão);552
N6;Município;2300507;Alcântaras - CE;2019;2019;215;Valor da produção;Mil Reais;40122;Milho (em grão);363
N6;Município;2300507;Alcântaras - CE;2020;2020;215;Valor da produção;Mil Reais;40122;Milho (em grão);458
N6;Município;2300507;Alcântaras - CE;2021;2021;215;Valor da produção;Mil Reais;40122;Milho (em grão);520
N6;Município;2300507;Alcântaras - CE;2022;2022;215;Valor da produção;Mil Reais;40122;Milho (em grão);502
N6;Município;2300507;Alcântaras - CE;2023;2023;215;Valor da produção;Mil Reais;40122;Milho (em grão);465
N6;Município;2300507;Alcântaras - CE;2024;2024;215;Valor da produção;Mil Reais;40122;Milho (em grão);560
N6;Município;2300606;Altaneira - CE;2003;2003;215;Valor da produção;Mil Reais;40122;Milho (em grão);331
N6;Município;2300606;Altaneira - CE;2004;2004;215;Valor da produção;Mil Reais;40122;Milho (em grão);246
N6;Município;2300606;Altaneira - CE;2005;2005;215;Valor da produção;Mil Reais;40122;Milho (em grão);239
N6;Município;2300606;Altaneira - CE;2006;2006;215;Valor da produção;Mil Reais;40122;Milho (em grão);340
N6;Município;2300606;Altaneira - CE;2007;2007;215;Valor da produção;Mil Reais;40122;Milho (em grão);374
N6;Município;2300606;Altaneira - CE;2008;2008;215;Valor da produção;Mil Reais;40122;Milho (em grão);1079
N6;Município;2300606;Altaneira - CE;2009;2009;215;Valor da produção;Mil Reais;40122;Milho (em grão);1105
N6;Município;2300606;Altaneira - CE;2010;2010;215;Valor da produção;Mil Reais;40122;Milho (em grão);183
N6;Município;2300606;Altaneira - CE;2011;2011;215;Valor da produção;Mil Reais;40122;Milho (em grão);1173
N6;Município;2300606;Altaneira - CE;2012;2012;215;Valor da produção;Mil Reais;40122;Milho (em grão);563
N6;Município;2300606;Altaneira - CE;2013;2013;215;Valor da produção;Mil Reais;40122;Milho (em grão);291
N6;Município;2300606;Altaneira - CE;2014;2014;215;Valor da produção;Mil Reais;40122;Milho (em grão);1201
N6;Município;2300606;Altaneira - CE;2015;2015;215;Valor da produção;Mil Reais;40122;Milho (em grão);479
N6;Município;2300606;Altaneira - CE;2016;2016;215;Valor da produção;Mil Reais;40122;Milho (em grão);61
