nivel_territorial_codigo;nivel_territorial_nome;territorio_codigo;territorio_nome;ano_codigo;ano_nome;variavel_codigo;variavel_nome;unidade;produto_codigo;produto_nome;valor
N6;Município;2300150;Acarape - CE;2011;2011;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1094
N6;Município;2300150;Acarape - CE;2012;2012;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);288
N6;Município;2300150;Acarape - CE;2013;2013;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);487
N6;Município;2300150;Acarape - CE;2014;2014;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);986
N6;Município;2300150;Acarape - CE;2015;2015;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);815
N6;Município;2300150;Acarape - CE;2016;2016;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);400
N6;Município;2300150;Acarape - CE;2017;2017;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);922
N6;Município;2300150;Acarape - CE;2018;2018;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1012
N6;Município;2300150;Acarape - CE;2019;2019;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1055
N6;Município;2300150;Acarape - CE;2020;2020;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1007
N6;Município;2300150;Acarape - CE;2021;2021;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1360
N6;Município;2300150;Acarape - CE;2022;2022;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1037
N6;Município;2300150;Acarape - CE;2023;2023;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);505
N6;Município;2300150;Acarape - CE;2024;2024;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);384
N6;Município;2300200;Acaraú - CE;2003;2003;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);336
N6;Município;2300200;Acaraú - CE;2004;2004;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);168
N6;Município;2300200;Acaraú - CE;2005;2005;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);172
N6;Município;2300200;Acaraú - CE;2006;2006;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);419
N6;Município;2300200;Acaraú - CE;2007;2007;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);135
N6;Município;2300200;Acaraú - CE;2008;2008;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);405
N6;Município;2300200;Acaraú - CE;2009;2009;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);210
N6;Município;2300200;Acaraú - CE;2010;2010;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);50
N6;Município;2300200;Acaraú - CE;2011;2011;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);497
N6;Município;2300200;Acaraú - CE;2012;2012;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);150
N6;Município;2300200;Acaraú - CE;2013;2013;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);120
N6;Município;2300200;Acaraú - CE;2014;2014;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);100
N6;Município;2300200;Acaraú - CE;2015;2015;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);324
N6;Município;2300200;Acaraú - CE;2016;2016;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);48
N6;Município;2300200;Acaraú - CE;2017;2017;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);600
N6;Município;2300200;Acaraú - CE;2018;2018;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);450
N6;Município;2300200;Acaraú - CE;2019;2019;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);135
N6;Município;2300200;Acaraú - CE;2020;2020;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);500
N6;Município;2300200;Acaraú - CE;2021;2021;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);360
N6;Município;2300200;Acaraú - CE;2022;2022;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);200
N6;Município;2300200;Acaraú - CE;2023;2023;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);560
N6;Município;2300200;Acaraú - CE;2024;2024;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);208
N6;Município;2300309;Acopiara - CE;2003;2003;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);603
N6;Município;2300309;Acopiara - CE;2004;2004;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);638
N6;Município;2300309;Acopiara - CE;2005;2005;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);79
N6;Município;2300309;Acopiara - CE;2006;2006;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1096
N6;Município;2300309;Acopiara - CE;2007;2007;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);322
N6;Município;2300309;Acopiara - CE;2008;2008;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1111
N6;Município;2300309;Acopiara - CE;2009;2009;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);297
N6;Município;2300309;Acopiara - CE;2010;2010;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);234
N6;Município;2300309;Acopiara - CE;2011;2011;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1101
N6;Município;2300309;Acopiara - CE;2012;2012;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);123
N6;Município;2300309;Acopiara - CE;2013;2013;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);462
N6;Município;2300309;Acopiara - CE;2014;2014;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);496
N6;Município;2300309;Acopiara - CE;2015;2015;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);150
N6;Município;2300309;Acopiara - CE;2016;2016;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);100
N6;Município;2300309;Acopiara - CE;2017;2017;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);259
N6;Município;2300309;Acopiara - CE;2018;2018;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);513
N6;Município;2300309;Acopiara - CE;2019;2019;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);590
N6;Município;2300309;Acopiara - CE;2020;2020;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1200
N6;Município;2300309;Acopiara - CE;2021;2021;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1500
N6;Município;2300309;Acopiara - CE;2022;2022;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1113
N6;Município;2300309;Acopiara - CE;2023;2023;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);590
N6;Município;2300309;Acopiara - CE;2024;2024;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);450
N6;Município;2300408;Aiuaba - CE;2003;2003;112;Rendimento médio da produção;Quilogramas por Hectare;40122;Milho (em grão);1011
