nivel_territorial_codigo,nivel_territorial_nome,territorio_codigo,territorio_nome,ano_codigo,ano_nome,variavel_codigo,variavel_nome,unidade,tipo_rebanho_codigo,tipo_rebanho_nome,valor,valor_is_inibido
N6,Município,2300200,Acaraú - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2818.0,0
N6,Município,2300200,Acaraú - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2820.0,0
N6,Município,2300200,Acaraú - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2798.0,0
N6,Município,2300200,Acaraú - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1959.0,0
N6,Município,2300200,Acaraú - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1950.0,0
N6,Município,2300200,Acaraú - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1940.0,0
N6,Município,2300200,Acaraú - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1785.0,0
N6,Município,2300200,Acaraú - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1749.0,0
N6,Município,2300200,Acaraú - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1714.0,0
N6,Município,2300200,Acaraú - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1680.0,0
N6,Município,2300309,Acopiara - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,8118.0,0
N6,Município,2300309,Acopiara - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,8224.0,0
N6,Município,2300309,Acopiara - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,8118.0,0
N6,Município,2300309,Acopiara - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,8199.0,0
N6,Município,2300309,Acopiara - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,8117.0,0
N6,Município,2300309,Acopiara - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,7955.0,0
N6,Município,2300309,Acopiara - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,7875.0,0
N6,Município,2300309,Acopiara - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,7639.0,0
N6,Município,2300309,Acopiara - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,7562.0,0
N6,Município,2300309,Acopiara - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,7183.0,0
N6,Município,2300309,Acopiara - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6464.0,0
N6,Município,2300309,Acopiara - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6500.0,0
N6,Município,2300309,Acopiara - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6435.0,0
N6,Município,2300309,Acopiara - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5791.0,0
N6,Município,2300309,Acopiara - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5919.0,0
N6,Município,2300309,Acopiara - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6900.0,0
N6,Município,2300309,Acopiara - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,7000.0,0
N6,Município,2300309,Acopiara - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,8596.0,0
N6,Município,2300309,Acopiara - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,9000.0,0
N6,Município,2300309,Acopiara - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,7470.0,0
N6,Município,2300309,Acopiara - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5632.0,0
N6,Município,2300309,Acopiara - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5204.0,0
N6,Município,2300408,Aiuaba - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,12315.0,0
N6,Município,2300408,Aiuaba - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,12362.0,0
N6,Município,2300408,Aiuaba - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,12415.0,0
N6,Município,2300408,Aiuaba - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,12579.0,0
N6,Município,2300408,Aiuaba - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,12797.0,0
N6,Município,2300408,Aiuaba - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,12815.0,0
N6,Município,2300408,Aiuaba - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,12996.0,0
N6,Município,2300408,Aiuaba - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,13092.0,0
N6,Município,2300408,Aiuaba - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,14123.0,0
N6,Município,2300408,Aiuaba - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,16241.0,0
N6,Município,2300408,Aiuaba - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,17900.0,0
N6,Município,2300408,Aiuaba - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,33309.0,0
N6,Município,2300408,Aiuaba - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,30311.0,0
N6,Município,2300408,Aiuaba - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,30350.0,0
N6,Município,2300408,Aiuaba - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,37500.0,0
N6,Município,2300408,Aiuaba - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,46875.0,0
N6,Município,2300408,Aiuaba - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,47675.0,0
N6,Município,2300408,Aiuaba - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,50060.0,0
N6,Município,2300408,Aiuaba - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,46000.0,0
N6,Município,2300408,Aiuaba - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,49957.0,0
N6,Município,2300408,Aiuaba - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,53852.0,0
N6,Município,2300408,Aiuaba - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,45774.0,0
N6,Município,2300507,Alcântaras - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,613.0,0
N6,Município,2300507,Alcântaras - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,625.0,0
N6,Município,2300507,Alcântaras - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,650.0,0
N6,Município,2300507,Alcântaras - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,673.0,0
N6,Município,2300507,Alcântaras - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,701.0,0
N6,Município,2300507,Alcântaras - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,688.0,0
N6,Município,2300507,Alcântaras - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,685.0,0
N6,Município,2300507,Alcântaras - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,692.0,0
N6,Município,2300507,Alcântaras - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,703.0,0
N6,Município,2300507,Alcântaras - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,684.0,0
N6,Município,2300507,Alcântaras - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,570.0,0
N6,Município,2300507,Alcântaras - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,604.0,0
N6,Município,2300507,Alcântaras - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,660.0,0
N6,Município,2300507,Alcântaras - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,658.0,0
N6,Município,2300507,Alcântaras - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,806.0,0
N6,Município,2300507,Alcântaras - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,443.0,0
N6,Município,2300507,Alcântaras - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,456.0,0
N6,Município,2300507,Alcântaras - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,500.0,0
N6,Município,2300507,Alcântaras - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,450.0,0
N6,Município,2300507,Alcântaras - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,470.0,0
N6,Município,2300507,Alcântaras - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,456.0,0
N6,Município,2300507,Alcântaras - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,420.0,0
N6,Município,2300606,Altaneira - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,267.0,0
N6,Município,2300606,Altaneira - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,295.0,0
N6,Município,2300606,Altaneira - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,311.0,0
N6,Município,2300606,Altaneira - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,332.0,0
N6,Município,2300606,Altaneira - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,364.0,0
N6,Município,2300606,Altaneira - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,392.0,0
N6,Município,2300606,Altaneira - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,511.0,0
N6,Município,2300606,Altaneira - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,515.0,0
N6,Município,2300606,Altaneira - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,596.0,0
N6,Município,2300606,Altaneira - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,759.0,0
N6,Município,2300606,Altaneira - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,900.0,0
N6,Município,2300606,Altaneira - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,938.0,0
N6,Município,2300606,Altaneira - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,900.0,0
N6,Município,2300606,Altaneira - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,630.0,0
N6,Município,2300606,Altaneira - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,400.0,0
N6,Município,2300606,Altaneira - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,380.0,0
N6,Município,2300606,Altaneira - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,399.0,0
N6,Município,2300606,Altaneira - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,415.0,0
N6,Município,2300606,Altaneira - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,340.0,0
N6,Município,2300606,Altaneira - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,310.0,0
N6,Município,2300606,Altaneira - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,270.0,0
N6,Município,2300606,Altaneira - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,573.0,0
N6,Município,2300705,Alto Santo - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5705.0,0
N6,Município,2300705,Alto Santo - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5836.0,0
N6,Município,2300705,Alto Santo - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5952.0,0
N6,Município,2300705,Alto Santo - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6012.0,0
N6,Município,2300705,Alto Santo - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,9034.0,0
N6,Município,2300705,Alto Santo - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,9395.0,0
N6,Município,2300705,Alto Santo - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,9583.0,0
N6,Município,2300705,Alto Santo - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,9631.0,0
N6,Município,2300705,Alto Santo - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,9650.0,0
N6,Município,2300705,Alto Santo - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,9661.0,0
N6,Município,2300705,Alto Santo - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,9613.0,0
N6,Município,2300705,Alto Santo - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6030.0,0
N6,Município,2300705,Alto Santo - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,9245.0,0
N6,Município,2300705,Alto Santo - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,10600.0,0
N6,Município,2300705,Alto Santo - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,11130.0,0
N6,Município,2300705,Alto Santo - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,11464.0,0
N6,Município,2300705,Alto Santo - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,11693.0,0
N6,Município,2300705,Alto Santo - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,12161.0,0
N6,Município,2300705,Alto Santo - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,12404.0,0
N6,Município,2300705,Alto Santo - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,12280.0,0
N6,Município,2300705,Alto Santo - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,10438.0,0
N6,Município,2300705,Alto Santo - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,9394.0,0
N6,Município,2300754,Amontada - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4650.0,0
N6,Município,2300754,Amontada - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4743.0,0
N6,Município,2300754,Amontada - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5000.0,0
N6,Município,2300754,Amontada - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5075.0,0
N6,Município,2300754,Amontada - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5278.0,0
N6,Município,2300754,Amontada - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5532.0,0
N6,Município,2300754,Amontada - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5753.0,0
N6,Município,2300754,Amontada - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6042.0,0
N6,Município,2300754,Amontada - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6332.0,0
N6,Município,2300754,Amontada - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,7250.0,0
N6,Município,2300754,Amontada - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,7358.0,0
N6,Município,2300754,Amontada - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,7395.0,0
N6,Município,2300754,Amontada - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,7025.0,0
N6,Município,2300754,Amontada - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,7046.0,0
N6,Município,2300754,Amontada - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,7054.0,0
N6,Município,2300754,Amontada - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5643.0,0
N6,Município,2300754,Amontada - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5587.0,0
N6,Município,2300754,Amontada - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5560.0,0
N6,Município,2300754,Amontada - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5282.0,0
N6,Município,2300754,Amontada - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5176.0,0
N6,Município,2300754,Amontada - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5072.0,0
N6,Município,2300754,Amontada - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4996.0,0
N6,Município,2300804,Antonina do Norte - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1025.0,0
N6,Município,2300804,Antonina do Norte - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1101.0,0
N6,Município,2300804,Antonina do Norte - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1167.0,0
N6,Município,2300804,Antonina do Norte - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1192.0,0
N6,Município,2300804,Antonina do Norte - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1262.0,0
N6,Município,2300804,Antonina do Norte - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1289.0,0
N6,Município,2300804,Antonina do Norte - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1377.0,0
N6,Município,2300804,Antonina do Norte - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1385.0,0
N6,Município,2300804,Antonina do Norte - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1417.0,0
N6,Município,2300804,Antonina do Norte - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1536.0,0
N6,Município,2300804,Antonina do Norte - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1766.0,0
N6,Município,2300804,Antonina do Norte - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1490.0,0
N6,Município,2300804,Antonina do Norte - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1314.0,0
N6,Município,2300804,Antonina do Norte - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1533.0,0
N6,Município,2300804,Antonina do Norte - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1800.0,0
N6,Município,2300804,Antonina do Norte - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1600.0,0
N6,Município,2300804,Antonina do Norte - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1500.0,0
N6,Município,2300804,Antonina do Norte - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1600.0,0
N6,Município,2300804,Antonina do Norte - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2069.0,0
N6,Município,2300804,Antonina do Norte - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2172.0,0
N6,Município,2300804,Antonina do Norte - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2241.0,0
N6,Município,2300804,Antonina do Norte - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,2128.0,0
N6,Município,2300903,Apuiarés - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,3564.0,0
N6,Município,2300903,Apuiarés - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,3742.0,0
N6,Município,2300903,Apuiarés - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,3854.0,0
N6,Município,2300903,Apuiarés - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,3970.0,0
N6,Município,2300903,Apuiarés - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4128.0,0
N6,Município,2300903,Apuiarés - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4293.0,0
N6,Município,2300903,Apuiarés - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4465.0,0
N6,Município,2300903,Apuiarés - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4666.0,0
N6,Município,2300903,Apuiarés - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4806.0,0
N6,Município,2300903,Apuiarés - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4950.0,0
N6,Município,2300903,Apuiarés - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5445.0,0
N6,Município,2300903,Apuiarés - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5553.0,0
N6,Município,2300903,Apuiarés - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6100.0,0
N6,Município,2300903,Apuiarés - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4880.0,0
N6,Município,2300903,Apuiarés - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5124.0,0
N6,Município,2300903,Apuiarés - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6700.0,0
N6,Município,2300903,Apuiarés - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6550.0,0
N6,Município,2300903,Apuiarés - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6618.0,0
N6,Município,2300903,Apuiarés - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6680.0,0
N6,Município,2300903,Apuiarés - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6748.0,0
N6,Município,2300903,Apuiarés - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6667.0,0
N6,Município,2300903,Apuiarés - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6520.0,0
N6,Município,2301000,Aquiraz - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1260.0,0
N6,Município,2301000,Aquiraz - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1305.0,0
N6,Município,2301000,Aquiraz - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1350.0,0
N6,Município,2301000,Aquiraz - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1405.0,0
N6,Município,2301000,Aquiraz - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1430.0,0
N6,Município,2301000,Aquiraz - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1450.0,0
N6,Município,2301000,Aquiraz - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1505.0,0
N6,Município,2301000,Aquiraz - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1490.0,0
N6,Município,2301000,Aquiraz - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1498.0,0
N6,Município,2301000,Aquiraz - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1250.0,0
N6,Município,2301000,Aquiraz - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,658.0,0
N6,Município,2301000,Aquiraz - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,655.0,0
N6,Município,2301000,Aquiraz - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,750.0,0
N6,Município,2301000,Aquiraz - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,693.0,0
N6,Município,2301000,Aquiraz - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,772.0,0
N6,Município,2301000,Aquiraz - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1203.0,0
N6,Município,2301000,Aquiraz - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1251.0,0
N6,Município,2301000,Aquiraz - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,1050.0,0
N6,Município,2301000,Aquiraz - CE,2021,2021,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,958.0,0
N6,Município,2301000,Aquiraz - CE,2022,2022,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,910.0,0
N6,Município,2301000,Aquiraz - CE,2023,2023,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,890.0,0
N6,Município,2301000,Aquiraz - CE,2024,2024,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,756.0,0
N6,Município,2301109,Aracati - CE,2003,2003,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,3734.0,0
N6,Município,2301109,Aracati - CE,2004,2004,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4003.0,0
N6,Município,2301109,Aracati - CE,2005,2005,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4379.0,0
N6,Município,2301109,Aracati - CE,2006,2006,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4664.0,0
N6,Município,2301109,Aracati - CE,2007,2007,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,4878.0,0
N6,Município,2301109,Aracati - CE,2008,2008,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5068.0,0
N6,Município,2301109,Aracati - CE,2009,2009,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5215.0,0
N6,Município,2301109,Aracati - CE,2010,2010,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5371.0,0
N6,Município,2301109,Aracati - CE,2011,2011,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5570.0,0
N6,Município,2301109,Aracati - CE,2012,2012,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5804.0,0
N6,Município,2301109,Aracati - CE,2013,2013,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6129.0,0
N6,Município,2301109,Aracati - CE,2014,2014,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6713.0,0
N6,Município,2301109,Aracati - CE,2015,2015,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,7026.0,0
N6,Município,2301109,Aracati - CE,2016,2016,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,7384.0,0
N6,Município,2301109,Aracati - CE,2017,2017,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5239.0,0
N6,Município,2301109,Aracati - CE,2018,2018,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5423.0,0
N6,Município,2301109,Aracati - CE,2019,2019,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,5879.0,0
N6,Município,2301109,Aracati - CE,2020,2020,105,Efetivo dos rebanhos,Cabeças,2681,Caprino,6023.0,0
